graphName,algorithm,iteration,relevance,relevanceBinary,recall,conflicts,unknown,notConflicts,effect,confDiff,percentColored,run
clustered_8_0.25_0.08,MIP_0.4_0.4_0.2,295,0.0,0.0,0.0,13,0,42,0,0,1.0,8
clustered_8_0.25_0.08,MIP_0.4_0.4_0.2,296,0.0,0.0,0.0,17,0,38,0,0,1.0,8
clustered_8_0.25_0.08,MIP_0.4_0.4_0.2,297,0.0,0.0,0,17,0,38,0,0,1.0,8
clustered_8_0.25_0.08,MIP_0.4_0.4_0.2,298,0.1111111111111111,0.3333333333333333,0.16666666666666666,15,0,40,0,0,1.0,8
clustered_8_0.25_0.08,MIP_0.4_0.4_0.2,299,0.2222222222222222,0.6666666666666666,0.2222222222222222,13,0,42,0,0,1.0,8
clustered_8_0.25_0.08,Random,0,0,0,0.0,0,53,2,0,0,0.08823529411764706,9
clustered_8_0.25_0.08,Random,1,0.1111111111111111,0.3333333333333333,0.125,0,51,4,1,-1,0.14705882352941177,9
clustered_8_0.25_0.08,Random,2,0.0,0.0,0.0,0,49,6,0,0,0.23529411764705882,9
clustered_8_0.25_0.08,Random,3,0.0,0.0,0.0,0,47,8,0,0,0.3235294117647059,9
clustered_8_0.25_0.08,Random,4,0.0,0.0,0.0,0,45,10,0,0,0.4117647058823529,9
clustered_8_0.25_0.08,Random,5,0.1111111111111111,0.3333333333333333,0.16666666666666666,0,42,13,1,-2,0.47058823529411764,9
clustered_8_0.25_0.08,Random,6,0.1111111111111111,0.3333333333333333,0.1111111111111111,0,40,15,0,0,0.5,9
clustered_8_0.25_0.08,Random,7,0.0,0.0,0.0,0,40,15,0,0,0.5,9
clustered_8_0.25_0.08,Random,8,0.1111111111111111,0.3333333333333333,0.25,0,39,16,0,0,0.5294117647058824,9
clustered_8_0.25_0.08,Random,9,0.2222222222222222,0.6666666666666666,0.3333333333333333,0,34,21,0,0,0.6176470588235294,9
clustered_8_0.25_0.08,Random,10,0.0,0.0,0.0,0,34,21,0,0,0.6176470588235294,9
clustered_8_0.25_0.08,Random,11,0.1111111111111111,0.3333333333333333,0.125,0,32,23,1,-3,0.6470588235294118,9
clustered_8_0.25_0.08,Random,12,0.0,0.0,0.0,1,29,25,0,0,0.6764705882352942,9
clustered_8_0.25_0.08,Random,13,0.0,0.0,0.0,1,29,25,0,0,0.6764705882352942,9
clustered_8_0.25_0.08,Random,14,0.0,0.0,0,1,29,25,0,0,0.7058823529411765,9
clustered_8_0.25_0.08,Random,15,0.1111111111111111,0.3333333333333333,0.1111111111111111,1,29,25,0,0,0.7058823529411765,9
clustered_8_0.25_0.08,Random,16,0.1111111111111111,0.3333333333333333,0.16666666666666666,1,27,27,0,0,0.7352941176470589,9
clustered_8_0.25_0.08,Random,17,0.0,0.0,0.0,2,25,28,0,0,0.7647058823529411,9
clustered_8_0.25_0.08,Random,18,0.0,0.0,0.0,3,25,27,0,0,0.7647058823529411,9
clustered_8_0.25_0.08,Random,19,0.0,0.0,0.0,4,20,31,0,0,0.7941176470588235,9
clustered_8_0.25_0.08,Random,20,0.0,0.0,0.0,4,20,31,0,0,0.7941176470588235,9
clustered_8_0.25_0.08,Random,21,0.1111111111111111,0.3333333333333333,0.1,5,10,40,0,0,0.8529411764705882,9
clustered_8_0.25_0.08,Random,22,0.0,0.0,0,5,10,40,0,0,0.8529411764705882,9
clustered_8_0.25_0.08,Random,23,0.2222222222222222,0.6666666666666666,0.3333333333333333,5,10,40,0,0,0.8529411764705882,9
clustered_8_0.25_0.08,Random,24,0.0,0.0,0.0,5,10,40,0,0,0.8529411764705882,9
clustered_8_0.25_0.08,Random,25,0.0,0.0,0.0,10,7,38,0,0,0.8823529411764706,9
clustered_8_0.25_0.08,Random,26,0.0,0.0,0.0,10,7,38,0,0,0.8823529411764706,9
clustered_8_0.25_0.08,Random,27,0.0,0.0,0.0,11,7,37,1,0,0.8823529411764706,9
clustered_8_0.25_0.08,Random,28,0.0,0.0,0.0,10,7,38,0,0,0.8823529411764706,9
clustered_8_0.25_0.08,Random,29,0.0,0.0,0.0,10,5,40,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,30,0.0,0.0,0.0,11,5,39,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,31,0.0,0.0,0.0,12,5,38,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,32,0.1111111111111111,0.3333333333333333,0.1111111111111111,10,5,40,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,33,0.0,0.0,0.0,11,5,39,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,34,0.2222222222222222,0.3333333333333333,0.1,10,5,40,1,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,35,0.0,0.0,0,10,5,40,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,36,0.0,0.0,0.0,10,5,40,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,37,0.1111111111111111,0.3333333333333333,0.25,10,5,40,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,38,0.1111111111111111,0.3333333333333333,0.16666666666666666,10,5,40,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,39,0.1111111111111111,0.3333333333333333,0.08333333333333333,11,5,39,1,-1,0.9117647058823529,9
clustered_8_0.25_0.08,Random,40,0.1111111111111111,0.3333333333333333,0.125,10,5,40,0,0,0.9117647058823529,9
clustered_8_0.25_0.08,Random,41,0.1111111111111111,0.3333333333333333,0.1,16,5,34,1,6,0.9117647058823529,9
clustered_8_0.25_0.08,Random,42,0.0,0.0,0,16,5,34,0,0,0.9411764705882353,9
clustered_8_0.25_0.08,Random,43,0.1111111111111111,0.3333333333333333,0.2,15,5,35,1,-1,0.9411764705882353,9
clustered_8_0.25_0.08,Random,44,0.2222222222222222,0.6666666666666666,0.2222222222222222,12,5,38,0,0,0.9411764705882353,9
clustered_8_0.25_0.08,Random,45,0.0,0.0,0.0,12,5,38,0,0,0.9411764705882353,9
clustered_8_0.25_0.08,Random,46,0.2222222222222222,0.6666666666666666,0.16666666666666666,11,1,43,1,-3,0.9705882352941176,9
clustered_8_0.25_0.08,Random,47,0.0,0.0,0.0,12,1,42,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,48,0.0,0.0,0.0,14,1,40,1,1,0.9705882352941176,9
clustered_8_0.25_0.08,Random,49,0.0,0.0,0.0,14,1,40,1,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,50,0.0,0.0,0.0,16,1,38,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,51,0.0,0.0,0.0,15,1,39,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,52,0.0,0.0,0.0,18,1,36,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,53,0.1111111111111111,0.3333333333333333,0.1111111111111111,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,54,0.0,0.0,0.0,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,55,0.2222222222222222,0.3333333333333333,0.16666666666666666,15,1,39,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,56,0.0,0.0,0.0,18,1,36,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,57,0.1111111111111111,0.3333333333333333,0.14285714285714285,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,58,0.0,0.0,0.0,18,1,36,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,59,0.1111111111111111,0.3333333333333333,0.16666666666666666,18,1,36,1,1,0.9705882352941176,9
clustered_8_0.25_0.08,Random,60,0.1111111111111111,0.3333333333333333,0.1111111111111111,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,61,0.0,0.0,0.0,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,62,0.0,0.0,0,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,63,0.0,0.0,0.0,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,64,0.0,0.0,0.0,15,1,39,1,2,0.9705882352941176,9
clustered_8_0.25_0.08,Random,65,0.1111111111111111,0.3333333333333333,0.125,15,1,39,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,66,0.3333333333333333,0.3333333333333333,0.125,12,1,42,1,-2,0.9705882352941176,9
clustered_8_0.25_0.08,Random,67,0.0,0.0,0,12,1,42,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,68,0.1111111111111111,0.3333333333333333,0.1111111111111111,12,1,42,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,69,0.0,0.0,0.0,12,1,42,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,70,0.0,0.0,0.0,14,1,40,1,2,0.9705882352941176,9
clustered_8_0.25_0.08,Random,71,0.0,0.0,0.0,12,1,42,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,72,0.2222222222222222,0.6666666666666666,0.14285714285714285,12,1,42,1,-3,0.9705882352941176,9
clustered_8_0.25_0.08,Random,73,0.0,0.0,0.0,12,1,42,1,2,0.9705882352941176,9
clustered_8_0.25_0.08,Random,74,0.3333333333333333,0.3333333333333333,0.07692307692307693,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,75,0.1111111111111111,0.3333333333333333,0.1111111111111111,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,76,0.1111111111111111,0.3333333333333333,0.125,8,1,46,1,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,77,0.0,0.0,0.0,8,1,46,1,-1,0.9705882352941176,9
clustered_8_0.25_0.08,Random,78,0.0,0.0,0.0,8,1,46,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,79,0.0,0.0,0.0,7,1,47,1,-1,0.9705882352941176,9
clustered_8_0.25_0.08,Random,80,0.2222222222222222,0.6666666666666666,0.2222222222222222,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,81,0.1111111111111111,0.3333333333333333,0.07142857142857142,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,82,0.2222222222222222,0.6666666666666666,0.2,11,1,43,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,83,0.0,0.0,0.0,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,84,0.1111111111111111,0.3333333333333333,0.25,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,85,0.2222222222222222,0.6666666666666666,0.2222222222222222,9,1,45,1,-3,0.9705882352941176,9
clustered_8_0.25_0.08,Random,86,0.1111111111111111,0.3333333333333333,0.125,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,87,0.0,0.0,0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,88,0.0,0.0,0.0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,89,0.1111111111111111,0.3333333333333333,0.1111111111111111,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,90,0.0,0.0,0.0,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,91,0.1111111111111111,0.3333333333333333,0.14285714285714285,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,92,0.0,0.0,0.0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,93,0.1111111111111111,0.3333333333333333,0.1111111111111111,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,94,0.2222222222222222,0.6666666666666666,0.4,9,1,45,1,-2,0.9705882352941176,9
clustered_8_0.25_0.08,Random,95,0.0,0.0,0.0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,96,0.0,0.0,0.0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,97,0.1111111111111111,0.3333333333333333,0.2,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,98,0.0,0.0,0.0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,99,0.2222222222222222,0.6666666666666666,0.3333333333333333,11,1,43,1,2,0.9705882352941176,9
clustered_8_0.25_0.08,Random,100,0.0,0.0,0.0,11,1,43,1,1,0.9705882352941176,9
clustered_8_0.25_0.08,Random,101,0.0,0.0,0.0,11,1,43,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,102,0.0,0.0,0,11,1,43,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,103,0.0,0.0,0.0,11,1,43,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,104,0.0,0.0,0.0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,105,0.1111111111111111,0.3333333333333333,0.1111111111111111,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,106,0.0,0.0,0.0,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,107,0.0,0.0,0.0,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,108,0.1111111111111111,0.3333333333333333,0.16666666666666666,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,109,0.3333333333333333,0.6666666666666666,0.3333333333333333,8,1,46,1,-2,0.9705882352941176,9
clustered_8_0.25_0.08,Random,110,0.0,0.0,0.0,9,1,45,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,111,0.1111111111111111,0.3333333333333333,0.1111111111111111,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,112,0.0,0.0,0,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,113,0.3333333333333333,1.0,0.3333333333333333,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,114,0.1111111111111111,0.3333333333333333,0.25,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,115,0.1111111111111111,0.3333333333333333,0.16666666666666666,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,116,0.2222222222222222,0.6666666666666666,0.25,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,117,0.0,0.0,0.0,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,118,0.0,0.0,0.0,7,1,47,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,119,0.0,0.0,0.0,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,120,0.1111111111111111,0.3333333333333333,0.14285714285714285,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,121,0.1111111111111111,0.3333333333333333,0.08333333333333333,9,1,45,1,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,122,0.1111111111111111,0.3333333333333333,0.1111111111111111,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,123,0.0,0.0,0.0,10,1,44,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,124,0.0,0.0,0.0,13,1,41,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,125,0.0,0.0,0.0,13,1,41,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,126,0.0,0.0,0.0,12,1,42,1,-1,0.9705882352941176,9
clustered_8_0.25_0.08,Random,127,0.0,0.0,0.0,17,1,37,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,128,0.1111111111111111,0.3333333333333333,0.16666666666666666,16,1,38,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,129,0.0,0.0,0.0,14,1,40,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,130,0.0,0.0,0.0,13,1,41,0,0,0.9705882352941176,9
clustered_8_0.25_0.08,Random,131,0.1111111111111111,0.3333333333333333,0.25,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,132,0.0,0.0,0,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,133,0.1111111111111111,0.3333333333333333,0.09090909090909091,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,134,0.2222222222222222,0.6666666666666666,0.3333333333333333,14,0,41,1,1,1.0,9
clustered_8_0.25_0.08,Random,135,0.3333333333333333,0.6666666666666666,0.2222222222222222,11,0,44,1,-1,1.0,9
clustered_8_0.25_0.08,Random,136,0.0,0.0,0.0,11,0,44,1,-1,1.0,9
clustered_8_0.25_0.08,Random,137,0.0,0.0,0,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,138,0.0,0.0,0.0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,139,0.0,0.0,0.0,12,0,43,1,0,1.0,9
clustered_8_0.25_0.08,Random,140,0.3333333333333333,1.0,0.3,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,141,0.1111111111111111,0.3333333333333333,0.25,11,0,44,1,-1,1.0,9
clustered_8_0.25_0.08,Random,142,0.0,0.0,0.0,13,0,42,1,2,1.0,9
clustered_8_0.25_0.08,Random,143,0.1111111111111111,0.3333333333333333,0.16666666666666666,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,144,0.0,0.0,0.0,16,0,39,1,2,1.0,9
clustered_8_0.25_0.08,Random,145,0.3333333333333333,1.0,0.375,17,0,38,1,-2,1.0,9
clustered_8_0.25_0.08,Random,146,0.0,0.0,0.0,18,0,37,0,0,1.0,9
clustered_8_0.25_0.08,Random,147,0.0,0.0,0.0,15,0,40,0,0,1.0,9
clustered_8_0.25_0.08,Random,148,0.1111111111111111,0.3333333333333333,0.1111111111111111,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,149,0.0,0.0,0.0,10,0,45,0,0,1.0,9
clustered_8_0.25_0.08,Random,150,0.0,0.0,0.0,7,0,48,0,0,1.0,9
clustered_8_0.25_0.08,Random,151,0.1111111111111111,0.3333333333333333,0.125,7,0,48,0,0,1.0,9
clustered_8_0.25_0.08,Random,152,0.1111111111111111,0.3333333333333333,0.1,8,0,47,0,0,1.0,9
clustered_8_0.25_0.08,Random,153,0.2222222222222222,0.6666666666666666,0.3333333333333333,8,0,47,0,0,1.0,9
clustered_8_0.25_0.08,Random,154,0.1111111111111111,0.3333333333333333,0.1111111111111111,8,0,47,0,0,1.0,9
clustered_8_0.25_0.08,Random,155,0.0,0.0,0.0,8,0,47,0,0,1.0,9
clustered_8_0.25_0.08,Random,156,0.1111111111111111,0.3333333333333333,0.1111111111111111,12,0,43,1,4,1.0,9
clustered_8_0.25_0.08,Random,157,0.0,0.0,0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,158,0.0,0.0,0.0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,159,0.0,0.0,0.0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,160,0.1111111111111111,0.3333333333333333,0.16666666666666666,12,0,43,1,-1,1.0,9
clustered_8_0.25_0.08,Random,161,0.0,0.0,0.0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,162,0.0,0.0,0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,163,0.2222222222222222,0.6666666666666666,0.4,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,164,0.1111111111111111,0.3333333333333333,0.1111111111111111,9,0,46,0,0,1.0,9
clustered_8_0.25_0.08,Random,165,0.1111111111111111,0.3333333333333333,0.1111111111111111,9,0,46,1,0,1.0,9
clustered_8_0.25_0.08,Random,166,0.1111111111111111,0.3333333333333333,0.16666666666666666,9,0,46,1,-3,1.0,9
clustered_8_0.25_0.08,Random,167,0.1111111111111111,0.3333333333333333,0.16666666666666666,9,0,46,0,0,1.0,9
clustered_8_0.25_0.08,Random,168,0.1111111111111111,0.3333333333333333,0.16666666666666666,9,0,46,0,0,1.0,9
clustered_8_0.25_0.08,Random,169,0.0,0.0,0.0,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,170,0.1111111111111111,0.3333333333333333,0.25,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,171,0.0,0.0,0.0,14,0,41,1,1,1.0,9
clustered_8_0.25_0.08,Random,172,0.1111111111111111,0.3333333333333333,0.09090909090909091,15,0,40,1,1,1.0,9
clustered_8_0.25_0.08,Random,173,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,174,0.0,0.0,0.0,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,175,0.1111111111111111,0.3333333333333333,0.1111111111111111,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,176,0.1111111111111111,0.3333333333333333,0.125,12,0,43,1,0,1.0,9
clustered_8_0.25_0.08,Random,177,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,178,0.1111111111111111,0.3333333333333333,0.2,13,0,42,1,0,1.0,9
clustered_8_0.25_0.08,Random,179,0.0,0.0,0.0,14,0,41,1,-1,1.0,9
clustered_8_0.25_0.08,Random,180,0.0,0.0,0.0,13,0,42,1,0,1.0,9
clustered_8_0.25_0.08,Random,181,0.1111111111111111,0.3333333333333333,0.14285714285714285,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,182,0.0,0.0,0.0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,183,0.1111111111111111,0.3333333333333333,0.16666666666666666,12,0,43,1,-3,1.0,9
clustered_8_0.25_0.08,Random,184,0.1111111111111111,0.3333333333333333,0.16666666666666666,13,0,42,1,1,1.0,9
clustered_8_0.25_0.08,Random,185,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,186,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,187,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,188,0.0,0.0,0.0,18,0,37,1,2,1.0,9
clustered_8_0.25_0.08,Random,189,0.0,0.0,0.0,17,0,38,0,0,1.0,9
clustered_8_0.25_0.08,Random,190,0.0,0.0,0.0,18,0,37,0,0,1.0,9
clustered_8_0.25_0.08,Random,191,0.1111111111111111,0.3333333333333333,0.14285714285714285,19,0,36,0,0,1.0,9
clustered_8_0.25_0.08,Random,192,0.1111111111111111,0.3333333333333333,0.5,18,0,37,0,0,1.0,9
clustered_8_0.25_0.08,Random,193,0.1111111111111111,0.3333333333333333,0.16666666666666666,17,0,38,1,0,1.0,9
clustered_8_0.25_0.08,Random,194,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,195,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,196,0.0,0.0,0.0,15,0,40,1,1,1.0,9
clustered_8_0.25_0.08,Random,197,0.2222222222222222,0.6666666666666666,0.25,14,0,41,1,-1,1.0,9
clustered_8_0.25_0.08,Random,198,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,199,0.2222222222222222,0.3333333333333333,0.14285714285714285,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,200,0.0,0.0,0.0,12,0,43,1,3,1.0,9
clustered_8_0.25_0.08,Random,201,0.1111111111111111,0.3333333333333333,0.16666666666666666,8,0,47,0,0,1.0,9
clustered_8_0.25_0.08,Random,202,0.1111111111111111,0.3333333333333333,0.14285714285714285,10,0,45,0,0,1.0,9
clustered_8_0.25_0.08,Random,203,0.1111111111111111,0.3333333333333333,0.16666666666666666,10,0,45,0,0,1.0,9
clustered_8_0.25_0.08,Random,204,0.1111111111111111,0.3333333333333333,0.16666666666666666,10,0,45,0,0,1.0,9
clustered_8_0.25_0.08,Random,205,0.0,0.0,0.0,9,0,46,0,0,1.0,9
clustered_8_0.25_0.08,Random,206,0.0,0.0,0.0,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,207,0.0,0.0,0.0,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,208,0.0,0.0,0.0,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,209,0.1111111111111111,0.3333333333333333,0.125,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,210,0.0,0.0,0.0,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,211,0.1111111111111111,0.3333333333333333,0.1111111111111111,13,0,42,1,2,1.0,9
clustered_8_0.25_0.08,Random,212,0.1111111111111111,0.3333333333333333,0.16666666666666666,13,0,42,1,-1,1.0,9
clustered_8_0.25_0.08,Random,213,0.1111111111111111,0.3333333333333333,0.16666666666666666,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,214,0.0,0.0,0.0,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,215,0.2222222222222222,0.6666666666666666,0.25,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,216,0.1111111111111111,0.3333333333333333,0.08333333333333333,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,217,0.1111111111111111,0.3333333333333333,0.1,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,218,0.1111111111111111,0.3333333333333333,0.0625,12,0,43,1,1,1.0,9
clustered_8_0.25_0.08,Random,219,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,220,0.0,0.0,0.0,15,0,40,0,0,1.0,9
clustered_8_0.25_0.08,Random,221,0.0,0.0,0.0,15,0,40,0,0,1.0,9
clustered_8_0.25_0.08,Random,222,0.0,0.0,0.0,13,0,42,1,-1,1.0,9
clustered_8_0.25_0.08,Random,223,0.1111111111111111,0.3333333333333333,0.16666666666666666,13,0,42,0,0,1.0,9
clustered_8_0.25_0.08,Random,224,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,225,0.2222222222222222,0.6666666666666666,0.2222222222222222,17,0,38,1,2,1.0,9
clustered_8_0.25_0.08,Random,226,0.0,0.0,0.0,13,0,42,1,2,1.0,9
clustered_8_0.25_0.08,Random,227,0.0,0.0,0.0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,228,0.1111111111111111,0.3333333333333333,0.16666666666666666,12,0,43,1,0,1.0,9
clustered_8_0.25_0.08,Random,229,0.1111111111111111,0.3333333333333333,0.1,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,230,0.0,0.0,0.0,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,231,0.2222222222222222,0.6666666666666666,0.3333333333333333,10,0,45,0,0,1.0,9
clustered_8_0.25_0.08,Random,232,0.1111111111111111,0.3333333333333333,0.1,11,0,44,0,0,1.0,9
clustered_8_0.25_0.08,Random,233,0.1111111111111111,0.3333333333333333,0.125,10,0,45,0,0,1.0,9
clustered_8_0.25_0.08,Random,234,0.1111111111111111,0.3333333333333333,0.14285714285714285,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,235,0.1111111111111111,0.3333333333333333,0.1,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,236,0.1111111111111111,0.3333333333333333,0.16666666666666666,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,237,0.1111111111111111,0.3333333333333333,0.25,15,0,40,1,-1,1.0,9
clustered_8_0.25_0.08,Random,238,0.0,0.0,0.0,14,0,41,0,0,1.0,9
clustered_8_0.25_0.08,Random,239,0.1111111111111111,0.3333333333333333,0.2,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,240,0.1111111111111111,0.3333333333333333,0.1,12,0,43,0,0,1.0,9
clustered_8_0.25_0.08,Random,241,0.2222222222222222,0.6666666666666666,0.5,10,0,45,1,-2,1.0,9
clustered_8_0.25_0.08,Random,242,0.0,0.0,0.0,15,0,40,1,3,1.0,9
